coverage_ratio,crop_path,image_id,source_path,split,status
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000358.jpg,358,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153906_jpg.rf.d2c5981732a882e943cf48b9949f883f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000359.jpg,359,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135458_jpg.rf.6abfa96a8f8b249a69e08494458ac090.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000360.jpg,360,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153727_jpg.rf.2fe59595a4ee582cfcf60689a9c64ec3.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000361.jpg,361,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160540_jpg.rf.aa43aee6c28a79b4876bae635c16ad5a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000362.jpg,362,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154840_jpg.rf.ccb2fbd484ca11793d488075d8ea7480.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000363.jpg,363,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134914_jpg.rf.2cb1879f9d01bc73d025f16cb0ae41ef.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000364.jpg,364,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141330_jpg.rf.2eca0b3333ae5eb3bcbf72e486a2b73c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000365.jpg,365,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160533_jpg.rf.f1db7712168960a5cf7dc1bcf391ab9f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000366.jpg,366,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140149_jpg.rf.980dc89b4ad03160b62ddd301bf776e2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000367.jpg,367,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135654_jpg.rf.24cd2f51e05f2d17d922167f94f0e044.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000368.jpg,368,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153248_jpg.rf.f3aac1c3bb29b5d7c19da83b3e135ec7.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000369.jpg,369,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141247_jpg.rf.5e42c740bca0835d61372c22ef67c3e1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000370.jpg,370,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140251_jpg.rf.8daa8ae2587eb7d6387e014a332d5c9a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000371.jpg,371,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140201_jpg.rf.e5b68c969935b10ef5ad18c0798e9027.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000372.jpg,372,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134552_jpg.rf.1173c4fc86f88f99da61297ca4bd76b5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000373.jpg,373,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140300_jpg.rf.a9f35b57333a59828c0bbc6b269e05f5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000374.jpg,374,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135007_jpg.rf.9c99987078ee3b267d021df02dda8165.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000375.jpg,375,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140720_jpg.rf.f03779d6f2662f9c4ac927fcc491dfec.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000376.jpg,376,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140340_jpg.rf.d8d9043165bc6934d7c6d812eba38bc7.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000377.jpg,377,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140043_jpg.rf.c5989fb33532384abdd2a59f36217730.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000378.jpg,378,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154109_jpg.rf.2738ecae689a352414a89801fb474654.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000379.jpg,379,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135748_jpg.rf.0597aec97387efe316293963930d11cf.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000380.jpg,380,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154305_jpg.rf.064de6e6193dc4690300c870842af1d8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000381.jpg,381,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154143_jpg.rf.762279450b3cd339060a06402a15ebcd.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000382.jpg,382,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160544_jpg.rf.9bc4987efed0f54e6ea6b820b6494883.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000383.jpg,383,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140337_jpg.rf.89a162eba1aaffbc82875e2963a54ad8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000384.jpg,384,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134208_jpg.rf.19610d35a20c1ed4da3062075ba646fd.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000385.jpg,385,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134247_jpg.rf.8e6bade4bbfc84f640da99b4c05450c3.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000386.jpg,386,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135525_jpg.rf.c0bf0ab992959d2b7d93b71ca6e7e404.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000387.jpg,387,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135446_jpg.rf.4d2ce8d9b8a0ce1fd4ee7f13bb1b9355.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000388.jpg,388,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154321_jpg.rf.99771b9bf0795bdcdae97b94b4b6a29a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000389.jpg,389,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153447_jpg.rf.a076925be200087d376b0631582776eb.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000390.jpg,390,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134850_jpg.rf.66e3ceea0ab9cc47d56d31b96161a068.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000391.jpg,391,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134753_jpg.rf.c8855f12a3e9170bbdd12b60b7778fa8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000392.jpg,392,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154440_jpg.rf.51c7e25ba62efa8e37be1dfea6007ca3.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000393.jpg,393,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140041_jpg.rf.94659645ffe83449f1794962b2839549.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000394.jpg,394,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153120_jpg.rf.164ea3c1e885c113e3088ae9278d33cb.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000395.jpg,395,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153925_jpg.rf.3d5eafc82f64fb18c3efcc9a5e658d53.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000396.jpg,396,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140645_jpg.rf.94f380c247575eb1b5e566a440c0b74a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000397.jpg,397,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140040_jpg.rf.9a4fbe8c70b515721af938552736da54.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000398.jpg,398,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134426_jpg.rf.6d44fd8d7e987c6ade1c6df09d87d8ec.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000399.jpg,399,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153855_jpg.rf.8581ae17105948b6d8d794e08b8ac13e.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000400.jpg,400,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134830_jpg.rf.380f2f1cecf49e7b9ebca35139e4867c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000401.jpg,401,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\IMG_0074_JPEG.rf.0d4e5e80ace3681c1dd992589c2b55fb.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000402.jpg,402,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135206_jpg.rf.72e6c7ad37fc6886b21ec9d743727c83.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000403.jpg,403,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135657_jpg.rf.0556a59bba9f1e61065279cc0ad4e4aa.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000404.jpg,404,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154116_jpg.rf.59828741bbd48d23534aec5a80a53b2c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000405.jpg,405,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141503_jpg.rf.5c42d48db5f48b48c0898664d3022ce8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000406.jpg,406,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154105_jpg.rf.7368086773f86de275354ea7f7b9fcf5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000407.jpg,407,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154345_jpg.rf.08493ea5234cfd12ae25902451c84518.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000408.jpg,408,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134203_jpg.rf.14995d7847736720cea9d391c154d4de.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000409.jpg,409,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154756_jpg.rf.6c26d5ac7187a9f5ff80ac9f7d3085eb.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000410.jpg,410,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134252_jpg.rf.15ba84f9e6dfd54215e23e83857094dd.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000411.jpg,411,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153643_jpg.rf.51f003da97a7de0b64245038cc722287.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000412.jpg,412,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134903_jpg.rf.def01da8f2eab75003ac98e3dd1cd53d.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000413.jpg,413,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134943_jpg.rf.b9b68baa16c20d479aaf7c33898611a2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000414.jpg,414,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160558_jpg.rf.8663d3daf05fd47d77cc19307e97126f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000415.jpg,415,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154316_jpg.rf.2ab6a45c5384ef89bf900536e0dfcdad.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000416.jpg,416,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153729_jpg.rf.c0a04cd124b4d58267e86293f76fe7ff.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000417.jpg,417,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160511_jpg.rf.74e14462f09e83ceb63b2886d9c4e4d2.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000418.jpg,418,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140240_jpg.rf.d42c7d2daeda0d98c084bb78218950be.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000419.jpg,419,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160629_jpg.rf.99faaf92fa62f1d222af7927a10f7958.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000420.jpg,420,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_123712_jpg.rf.4fd30cc2ab13098bd58279f4c4b7018d.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000421.jpg,421,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135208_jpg.rf.a73b2279b2137317e3ac696aed8c98d0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000422.jpg,422,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153421_jpg.rf.51e82c1728e3224b4b5379121e9ab4a8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000423.jpg,423,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154832_jpg.rf.30bb41e6fc3c1d999139ca21fe3647e5.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000424.jpg,424,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_134907_jpg.rf.d495f00813a062d0c9c285de1c6a4b4a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000425.jpg,425,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140722_jpg.rf.6ea93b11309a8f5b4796777c48ecb473.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000426.jpg,426,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153920_jpg.rf.c484dc42953eee8bad585a05285654e0.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000427.jpg,427,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_153403_jpg.rf.fd1935171b8ec1d68c04e263bc1039b1.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000428.jpg,428,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135717_jpg.rf.3d07a33de998a191c21814c3bca5b73a.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000429.jpg,429,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_140242_jpg.rf.0d98a1b90051e5c42a47611ab1aaa29c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000430.jpg,430,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250211_160640_jpg.rf.f192c6e7f24fa2c8220ae587544733ea.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000431.jpg,431,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_140246_jpg.rf.7e7dd73920da966856ac4bd953aff62c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000432.jpg,432,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154851_jpg.rf.60dd50e1a3438bc831384a3a08288f02.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000433.jpg,433,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_141311_jpg.rf.03fd744c3b91f0c9eaf47c59aa01a0d9.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000434.jpg,434,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250312_123728_jpg.rf.b74695e69053158b3380f55a5381cc3c.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000435.jpg,435,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134421_jpg.rf.c6abd740720a419a4232fff200836983.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000436.jpg,436,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154601_jpg.rf.135413a7edcb944b7f31e7b473d881a8.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000437.jpg,437,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250224_135811_jpg.rf.da464ac2fe9b0888c25ad78a61d5f2fd.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000438.jpg,438,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134807_jpg.rf.6b11ef87052188691f05df57111db5bf.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000439.jpg,439,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250324_134344_jpg.rf.3e763b4e1176b805ce678fda4352742f.jpg,train,ok
1.0,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\vit-tcc-qlora-hidrometro\data\crops\train\000440.jpg,440,C:\Users\Niccolas\Downloads\TrabalhoDetecaoObjetos\mask-rcnn\dataset-hidrometro\train\20250127_154807_jpg.rf.379bef72883e611ed07d88f2baefe571.jpg,train,ok
